id,Basic Income Type,Income Test,Payment Unit,Payment Unit2,Benefit Level,scaling Factor,BRR,Break-Even Point,All Recipients, Gross Cost ,Gross Cost(M), Gross Cost to Parents , Gross Cost to Coupled Recipients , Gross Cost Families - Quartile 1 , Gross Cost Families - Quartile 2 , Gross Cost Families - Quartile 3 , Gross Cost Families - Quartile 4 , Gross Cost Individuals - Quartile 1 , Gross Cost Individuals - Quartile 2 , Gross Cost Individuals - Quartile 3 , Gross Cost Individuals - Quartile 4 ,Percentage Change in Poverty Rate,% change in PR,Poverty Rate After Basic Income,Poverty Reduction Efficiency,Poverty Reduction Efficiency (B),Mean Change in Depth of Poverty,% Change in PD,Depth of Poverty Efficiency,Percentage Change in Gini Coefficient (family income),Gini Coefficient (family income) Efficiency,Percentage Change in Gini Coefficient (individual income),Gini Coefficient (individual income) Efficiency,Mean Age of Recipients,Poverty Rate Before Basic Income, Poverty count with Basic Income , Total Number of People In Poverty Before BI , Mean Depth of Poverty After Basic Income , Mean Depth of Poverty Before BI (for recipients) ,"Gini Coefficient after BI, families",Gini Coefficient Before BI - family income,"Gini Coefficient after BI, individuals",Gini Coefficient Before BI - individual income,Total Mean Age,Total Number of Parents,Total Number of people that are in a Couple,Total Working-Age Population,Number of Recipients that are in a Couple,Number of Recipients that are Parents
135,RTC,Family,SQRT(2),Family,7000,sqrt(N),75,9333.333333,261749,"$1,188,620,101 ",1189,"$92,755,597 ","$104,887,161 ","$1,188,610,038 ","$10,063 ", $-   , $-   ,"$1,188,610,038 ","$10,063 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.42219E-10,69591,-0.125106279,-12.51062794,1.05253E-10,-0.213874653,1.79935E-10,-0.239074528,2.01136E-10,30,0.094671488,"406,605","489,322","$1,656 ","$1,957 ",0.503893724,0.611663818,0.493645703,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,812","21,582"
136,RTC,Family,SQRT(2),Family,7000,sqrt(N),80,8750,251946,"$1,149,290,242 ",1149,"$90,355,093 ","$100,259,665 ","$1,149,281,842 ","$8,400 ", $-   , $-   ,"$1,149,281,842 ","$8,400 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.47086E-10,71972,-0.118809771,-11.88097713,1.03377E-10,-0.213136464,1.85451E-10,-0.23829557,2.07342E-10,30,0.094671488,"406,605","489,322","$1,666 ","$1,957 ",0.50420034,0.611663818,0.493956234,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,329","21,582"
137,RTC,Family,SQRT(2),Family,7000,sqrt(N),85,8235.294118,239940,"$1,114,661,516 ",1115,"$87,954,589 ","$95,884,872 ","$1,114,654,778 ","$6,738 ", $-   , $-   ,"$1,114,654,778 ","$6,738 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.51655E-10,74208,-0.113503827,-11.35038273,1.01828E-10,-0.212486506,1.90629E-10,-0.237606108,2.13164E-10,30,0.094671488,"406,605","489,322","$1,674 ","$1,957 ",0.504470621,0.611663818,0.494231413,0.570196688,41,"1,695,015","2,481,629","5,168,631","27,114","21,582"
138,RTC,Family,SQRT(2),Family,7000,sqrt(N),90,7777.777778,218837,"$1,087,783,819 ",1088,"$86,313,699 ","$92,203,766 ","$1,087,778,744 ","$5,075 ", $-   , $-   ,"$1,087,778,744 ","$5,075 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.55402E-10,76042,-0.110762118,-11.07621179,1.01824E-10,-0.211982176,1.94875E-10,-0.237066731,2.17936E-10,30,0.094671488,"406,605","489,322","$1,680 ","$1,957 ",0.504680541,0.611663818,0.494446908,0.570196688,41,"1,695,015","2,481,629","5,168,631","24,165","18,395"
139,RTC,Family,SQRT(2),Family,7000,sqrt(N),95,7368.421053,213128,"$1,066,179,971 ",1066,"$85,111,156 ","$90,277,973 ","$1,066,176,559 ","$3,413 ", $-   , $-   ,"$1,066,176,559 ","$3,413 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.58551E-10,77583,-0.108759433,-10.87594329,1.02009E-10,-0.211558849,1.98427E-10,-0.236630678,2.21943E-10,29,0.094671488,"406,605","489,322","$1,685 ","$1,957 ",0.504856876,0.611663818,0.494621253,0.570196688,41,"1,695,015","2,481,629","5,168,631","21,336","18,208"
140,RTC,Family,SQRT(2),Family,7000,sqrt(N),100,7000,207053,"$1,046,197,275 ",1046,"$83,960,488 ","$88,567,383 ","$1,046,195,525 ","$1,750 ", $-   , $-   ,"$1,046,195,525 ","$1,750 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.6158E-10,79064,-0.107119694,-10.71196941,1.0239E-10,-0.211165935,2.01841E-10,-0.236226156,2.25795E-10,30,0.094671488,"406,605","489,322","$1,689 ","$1,957 ",0.505020658,0.611663818,0.494783106,0.570196688,41,"1,695,015","2,481,629","5,168,631","20,714","18,196"
141,RTC,Family,SQRT(2),Family,8000,sqrt(N),5,160000,2696539,"$12,003,540,793 ",12004,"$2,162,430,792 ","$3,977,070,382 ","$4,256,933,822 ","$3,735,951,356 ","$3,053,489,032 ","$957,166,583 ","$4,463,786,647 ","$3,709,278,010 ","$2,735,832,536 ","$1,094,643,599 ",-0.553471923,-55.34719229,0.042273477,4.61091E-11,22562,-0.756148239,-75.61482388,6.29938E-11,-0.322800964,2.68921E-11,-0.354253292,2.95124E-11,40,0.094671488,"218,496","489,322","$1,020 ","$1,957 ",0.462400495,0.611663818,0.451661307,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,421,255","717,486"
142,RTC,Family,SQRT(2),Family,8000,sqrt(N),10,80000,1824900,"$7,674,046,684 ",7674,"$1,005,105,942 ","$1,561,446,829 ","$3,982,096,477 ","$2,737,341,582 ","$954,556,158 ","$52,467 ","$3,851,109,240 ","$2,555,807,936 ","$1,166,283,694 ","$100,845,813 ",-0.488185704,-48.81857038,0.048454221,6.36152E-11,31128,-0.717938345,-71.79383445,9.35541E-11,-0.301827937,3.9331E-11,-0.325633824,4.24331E-11,38,0.094671488,"250,442","489,322","$1,088 ","$1,957 ",0.46984997,0.611663818,0.461412346,0.570196688,41,"1,695,015","2,481,629","5,168,631","642,300","350,856"
143,RTC,Family,SQRT(2),Family,8000,sqrt(N),15,53333.33333,1369163,"$5,528,485,200 ",5528,"$611,740,709 ","$831,692,807 ","$3,707,259,132 ","$1,741,330,941 ","$79,859,707 ","$35,420 ","$3,464,044,365 ","$1,742,965,174 ","$318,483,315 ","$2,992,346 ",-0.469868511,-46.9868511,0.050188337,8.49905E-11,41588,-0.67826737,-67.82673704,1.22686E-10,-0.28107965,5.08421E-11,-0.305366039,5.5235E-11,36,0.094671488,"259,405","489,322","$1,150 ","$1,957 ",0.477459628,0.611663818,0.468576471,0.570196688,41,"1,695,015","2,481,629","5,168,631","346,826","214,173"
144,RTC,Family,SQRT(2),Family,8000,sqrt(N),20,40000,1065432,"$4,284,186,914 ",4284,"$437,177,716 ","$538,109,243 ","$3,432,421,787 ","$850,897,145 ","$839,611 ","$28,371 ","$3,170,631,096 ","$1,096,894,265 ","$16,647,368 ","$14,185 ",-0.445722848,-44.57228482,0.052474242,1.04039E-10,50909,-0.651280394,-65.12803939,1.5202E-10,-0.265470743,6.19653E-11,-0.290537894,6.78163E-11,35,0.094671488,"271,220","489,322","$1,190 ","$1,957 ",0.483348847,0.611663818,0.473960367,0.570196688,41,"1,695,015","2,481,629","5,168,631","213,142","139,998"
145,RTC,Family,SQRT(2),Family,8000,sqrt(N),25,32000,856475,"$3,514,270,147 ",3514,"$335,151,913 ","$379,735,715 ","$3,157,584,442 ","$356,664,384 ", $-   ,"$21,321 ","$2,922,883,008 ","$590,970,561 ","$405,918 ","$10,661 ",-0.383434594,-38.34345937,0.058371164,1.09108E-10,53389,-0.618368148,-61.8368148,1.75959E-10,-0.254376948,7.2384E-11,-0.279724687,7.95968E-11,34,0.094671488,"301,699","489,322","$1,232 ","$1,957 ",0.487623612,0.611663818,0.477965166,0.570196688,41,"1,695,015","2,481,629","5,168,631","158,611","119,280"
146,RTC,Family,SQRT(2),Family,8000,sqrt(N),30,26666.66667,708181,"$3,000,012,572 ",3000,"$258,082,905 ","$286,032,312 ","$2,882,747,098 ","$117,251,203 ", $-   ,"$14,272 ","$2,701,982,535 ","$297,992,824 ","$30,078 ","$7,136 ",-0.305894703,-30.58947027,0.065711983,1.01964E-10,49893,-0.55572315,-55.57231504,1.8524E-10,-0.246354163,8.21177E-11,-0.271764874,9.05879E-11,34,0.094671488,"339,641","489,322","$1,280 ","$1,957 ",0.490762448,0.611663818,0.480956688,0.570196688,41,"1,695,015","2,481,629","5,168,631","106,317","96,383"
147,RTC,Family,SQRT(2),Family,8000,sqrt(N),35,22857.14286,627327,"$2,634,102,381 ",2634,"$208,002,960 ","$234,400,946 ","$2,607,909,753 ","$26,185,407 ", $-   ,"$7,222 ","$2,496,647,089 ","$137,451,499 ",$182 ,"$3,611 ",-0.234330341,-23.43303412,0.072487086,8.89602E-11,43530,-0.488097314,-48.80973138,1.85299E-10,-0.24030596,9.12288E-11,-0.265745968,1.00887E-10,33,0.094671488,"374,659","489,322","$1,332 ","$1,957 ",0.493155593,0.611663818,0.483243745,0.570196688,41,"1,695,015","2,481,629","5,168,631","86,724","76,008"
148,RTC,Family,SQRT(2),Family,8000,sqrt(N),40,20000,558707,"$2,345,076,832 ",2345,"$174,359,113 ","$200,381,039 ","$2,340,836,229 ","$4,240,430 ", $-   ,$173 ,"$2,299,361,736 ","$45,715,010 ", $-   ,$86 ,-0.207380787,-20.73807865,0.075038441,8.84324E-11,43272,-0.364594798,-36.45947977,1.55472E-10,-0.235370293,1.00368E-10,-0.260821909,1.11221E-10,32,0.094671488,"387,846","489,322","$1,394 ","$1,957 ",0.495125894,0.611663818,0.485131017,0.570196688,41,"1,695,015","2,481,629","5,168,631","60,199","57,240"
149,RTC,Family,SQRT(2),Family,8000,sqrt(N),45,17777.77778,502747,"$2,119,540,289 ",2120,"$150,054,254 ","$178,759,341 ","$2,117,240,767 ","$2,299,522 ", $-   , $-   ,"$2,108,699,563 ","$10,840,727 ", $-   , $-   ,-0.194663212,-19.46632117,0.076242432,9.18422E-11,44940,-0.289107927,-28.9107927,1.36401E-10,-0.231413752,1.09181E-10,-0.256865889,1.21189E-10,32,0.094671488,"394,069","489,322","$1,445 ","$1,957 ",0.496716734,0.611663818,0.486657986,0.570196688,41,"1,695,015","2,481,629","5,168,631","53,106","51,219"
150,RTC,Family,SQRT(2),Family,8000,sqrt(N),50,16000,431922,"$1,941,485,572 ",1941,"$133,779,953 ","$162,582,508 ","$1,940,504,855 ","$980,717 ", $-   , $-   ,"$1,937,103,664 ","$4,381,908 ", $-   , $-   ,-0.181565523,-18.15655231,0.07748241,9.35189E-11,45761,-0.233945399,-23.39453991,1.20498E-10,-0.228231058,1.17555E-10,-0.253666133,1.30656E-10,31,0.094671488,"400,478","489,322","$1,486 ","$1,957 ",0.498003869,0.611663818,0.487900086,0.570196688,41,"1,695,015","2,481,629","5,168,631","42,078","34,105"
151,RTC,Family,SQRT(2),Family,8000,sqrt(N),55,14545.45455,395239,"$1,811,904,146 ",1812,"$126,167,373 ","$152,859,456 ","$1,811,229,925 ","$674,221 ", $-   , $-   ,"$1,809,163,042 ","$2,741,104 ", $-   , $-   ,-0.181258902,-18.1258902,0.077511437,1.00038E-10,48951,-0.208037078,-20.8037078,1.14817E-10,-0.225860327,1.24654E-10,-0.251278818,1.38682E-10,31,0.094671488,"400,628","489,322","$1,514 ","$1,957 ",0.498966973,0.611663818,0.488830951,0.570196688,41,"1,695,015","2,481,629","5,168,631","35,436","28,400"
152,RTC,Family,SQRT(2),Family,8000,sqrt(N),60,13333.33333,371215,"$1,700,803,880 ",1701,"$120,568,791 ","$145,894,938 ","$1,700,381,093 ","$422,787 ", $-   , $-   ,"$1,698,801,238 ","$2,002,642 ", $-   , $-   ,-0.181258902,-18.1258902,0.077511437,1.06572E-10,52148,-0.188953479,-18.89534792,1.11097E-10,-0.223810688,1.31591E-10,-0.249212652,1.46526E-10,30,0.094671488,"400,628","489,322","$1,538 ","$1,957 ",0.499802642,0.611663818,0.489639468,0.570196688,41,"1,695,015","2,481,629","5,168,631","30,754","24,167"
153,RTC,Family,SQRT(2),Family,8000,sqrt(N),65,12307.69231,340047,"$1,606,056,508 ",1606,"$117,259,329 ","$140,393,122 ","$1,605,885,087 ","$171,421 ", $-   , $-   ,"$1,604,716,910 ","$1,339,598 ", $-   , $-   ,-0.181258902,-18.1258902,0.077511437,1.1286E-10,55225,-0.1743754,-17.43754004,1.08574E-10,-0.222050965,1.38259E-10,-0.247432142,1.54062E-10,30,0.094671488,"400,628","489,322","$1,558 ","$1,957 ",0.500522348,0.611663818,0.490338348,0.570196688,41,"1,695,015","2,481,629","5,168,631","30,417","22,763"
154,RTC,Family,SQRT(2),Family,8000,sqrt(N),70,11428.57143,318146,"$1,529,434,000 ",1529,"$114,307,334 ","$135,049,573 ","$1,529,417,275 ","$16,725 ", $-   , $-   ,"$1,528,660,776 ","$773,223 ", $-   , $-   ,-0.181258902,-18.1258902,0.077511437,1.18514E-10,57991,-0.164362508,-16.43625077,1.07466E-10,-0.220616728,1.44247E-10,-0.245969698,1.60824E-10,30,0.094671488,"400,628","489,322","$1,574 ","$1,957 ",0.501110467,0.611663818,0.490913879,0.570196688,41,"1,695,015","2,481,629","5,168,631","29,801","22,397"
155,RTC,Family,SQRT(2),Family,8000,sqrt(N),75,10666.66667,301059,"$1,464,005,045 ",1464,"$111,495,152 ","$130,063,708 ","$1,463,989,982 ","$15,063 ", $-   , $-   ,"$1,463,645,163 ","$359,882 ", $-   , $-   ,-0.171320677,-17.13206768,0.078452304,1.17022E-10,57261,-0.156647955,-15.66479553,1.07E-10,-0.219385192,1.49853E-10,-0.244707644,1.67149E-10,30,0.094671488,"405,491","489,322","$1,588 ","$1,957 ",0.501616572,0.611663818,0.491411637,0.570196688,41,"1,695,015","2,481,629","5,168,631","29,359","22,397"
156,RTC,Family,SQRT(2),Family,8000,sqrt(N),80,10000,277201,"$1,410,475,412 ",1410,"$108,823,975 ","$125,244,048 ","$1,410,462,012 ","$13,400 ", $-   , $-   ,"$1,410,387,866 ","$87,546 ", $-   , $-   ,-0.169105381,-16.91053808,0.07866203,1.19892E-10,58666,-0.147888536,-14.78885365,1.0485E-10,-0.218375996,1.54824E-10,-0.243663356,1.72753E-10,30,0.094671488,"406,575","489,322","$1,601 ","$1,957 ",0.502032069,0.611663818,0.491824266,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,843","21,853"
157,RTC,Family,SQRT(2),Family,8000,sqrt(N),85,9411.764706,263149,"$1,364,383,663 ",1364,"$106,349,325 ","$120,541,809 ","$1,364,371,926 ","$11,738 ", $-   , $-   ,"$1,364,371,926 ","$11,738 ", $-   , $-   ,-0.169105381,-16.91053808,0.07866203,1.23943E-10,60648,-0.140431518,-14.04315177,1.02927E-10,-0.21750702,1.59418E-10,-0.242756084,1.77924E-10,30,0.094671488,"406,575","489,322","$1,612 ","$1,957 ",0.502390382,0.611663818,0.492183325,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,815","21,582"
158,RTC,Family,SQRT(2),Family,8000,sqrt(N),90,8888.888889,254129,"$1,324,115,098 ",1324,"$103,948,822 ","$115,873,772 ","$1,324,105,023 ","$10,075 ", $-   , $-   ,"$1,324,105,023 ","$10,075 ", $-   , $-   ,-0.169105381,-16.91053808,0.07866203,1.27712E-10,62492,-0.133998077,-13.39980771,1.01198E-10,-0.216748834,1.63693E-10,-0.241957918,1.82732E-10,30,0.094671488,"406,575","489,322","$1,623 ","$1,957 ",0.502703432,0.611663818,0.492499633,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,329","21,582"
159,RTC,Family,SQRT(2),Family,8000,sqrt(N),95,8421.052632,247004,"$1,288,247,361 ",1288,"$101,548,318 ","$111,384,117 ","$1,288,238,949 ","$8,413 ", $-   , $-   ,"$1,288,238,949 ","$8,413 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.3122E-10,64209,-0.128403468,-12.84034679,9.9673E-11,-0.216074124,1.67727E-10,-0.241243675,1.87265E-10,30,0.094671488,"406,605","489,322","$1,631 ","$1,957 ",0.502982348,0.611663818,0.492783032,0.570196688,41,"1,695,015","2,481,629","5,168,631","28,125","21,582"
160,RTC,Family,SQRT(2),Family,8000,sqrt(N),100,8000,225585,"$1,257,379,079 ",1257,"$99,385,230 ","$107,317,346 ","$1,257,372,329 ","$6,750 ", $-   , $-   ,"$1,257,372,329 ","$6,750 ", $-   , $-   ,-0.169044062,-16.90440625,0.078667834,1.34442E-10,65785,-0.124279799,-12.42797989,9.88404E-11,-0.215492442,1.71382E-10,-0.240625277,1.91371E-10,30,0.094671488,"406,605","489,322","$1,638 ","$1,957 ",0.503223055,0.611663818,0.493028658,0.570196688,41,"1,695,015","2,481,629","5,168,631","26,719","19,570"
161,RTC,Family,SQRT(2),Family,9000,sqrt(N),5,180000,2789414,"$14,351,115,879 ",14351,"$2,712,617,279 ","$5,046,755,240 ","$4,823,405,218 ","$4,328,032,468 ","$3,714,195,717 ","$1,485,482,476 ","$5,121,587,926 ","$4,350,534,690 ","$3,346,702,059 ","$1,532,291,203 ",-0.61898911,-61.898911,0.036070868,4.31318E-11,21105,-0.789422293,-78.94222932,5.50077E-11,-0.341427952,2.3791E-11,-0.376095563,2.62067E-11,41,0.094671488,"186,437","489,322",$933 ,"$1,957 ",0.455979632,0.611663818,0.444492253,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,509,345","762,319"
162,RTC,Family,SQRT(2),Family,9000,sqrt(N),10,90000,1964018,"$9,390,731,576 ",9391,"$1,294,592,950 ","$2,084,787,245 ","$4,548,567,873 ","$3,328,511,941 ","$1,510,600,028 ","$3,051,735 ","$4,456,588,721 ","$3,119,309,983 ","$1,597,034,341 ","$217,798,530 ",-0.546061695,-54.60616946,0.042975016,5.8149E-11,28454,-0.761697872,-76.16978723,8.11117E-11,-0.322365701,3.43281E-11,-0.346102774,3.68558E-11,39,0.094671488,"222,122","489,322",$992 ,"$1,957 ",0.46255269,0.611663818,0.454396079,0.570196688,41,"1,695,015","2,481,629","5,168,631","763,595","402,230"
163,RTC,Family,SQRT(2),Family,9000,sqrt(N),15,60000,1523307,"$6,876,051,444 ",6876,"$800,868,453 ","$1,126,112,439 ","$4,273,730,528 ","$2,332,501,299 ","$269,777,126 ","$42,491 ","$4,023,678,479 ","$2,237,212,344 ","$606,636,217 ","$8,524,404 ",-0.490149647,-49.0149647,0.048268292,7.12836E-11,34881,-0.724659036,-72.46590361,1.05389E-10,-0.300246477,4.36655E-11,-0.323806554,4.70919E-11,37,0.094671488,"249,481","489,322","$1,054 ","$1,957 ",0.470421444,0.611663818,0.462049249,0.570196688,41,"1,695,015","2,481,629","5,168,631","438,825","256,075"
164,RTC,Family,SQRT(2),Family,9000,sqrt(N),20,45000,1182344,"$5,359,682,490 ",5360,"$560,513,492 ","$721,455,927 ","$3,998,893,183 ","$1,355,084,904 ","$5,668,961 ","$35,442 ","$3,705,707,358 ","$1,545,900,376 ","$107,911,527 ","$163,228 ",-0.479465455,-47.94654548,0.049279779,8.94578E-11,43774,-0.696083525,-69.60835245,1.29874E-10,-0.282538682,5.27156E-11,-0.307095677,5.72974E-11,35,0.094671488,"254,709","489,322","$1,096 ","$1,957 ",0.476916468,0.611663818,0.467956425,0.570196688,41,"1,695,015","2,481,629","5,168,631","255,630","156,358"
165,RTC,Family,SQRT(2),Family,9000,sqrt(N),25,36000,962760,"$4,384,545,559 ",4385,"$436,013,369 ","$515,477,784 ","$3,724,055,838 ","$660,247,376 ","$213,953 ","$28,392 ","$3,438,348,702 ","$944,679,591 ","$1,503,070 ","$14,196 ",-0.456098408,-45.60984075,0.051491972,1.04024E-10,50901,-0.674798876,-67.47988759,1.53904E-10,-0.269187629,6.13946E-11,-0.29432115,6.71269E-11,34,0.094671488,"266,143","489,322","$1,132 ","$1,957 ",0.481933326,0.611663818,0.472575002,0.570196688,41,"1,695,015","2,481,629","5,168,631","190,841","126,294"
166,RTC,Family,SQRT(2),Family,9000,sqrt(N),30,30000,812903,"$3,733,753,884 ",3734,"$344,292,571 ","$384,195,283 ","$3,449,218,493 ","$284,514,048 ", $-   ,"$21,343 ","$3,202,357,951 ","$531,104,080 ","$281,182 ","$10,671 ",-0.372595102,-37.25951016,0.059397355,9.9791E-11,48830,-0.639899409,-63.98994092,1.71382E-10,-0.259387583,6.9471E-11,-0.284703523,7.62513E-11,34,0.094671488,"307,003","489,322","$1,170 ","$1,957 ",0.485683543,0.611663818,0.476112823,0.570196688,41,"1,695,015","2,481,629","5,168,631","143,632","115,696"
167,RTC,Family,SQRT(2),Family,9000,sqrt(N),35,25714.28571,683117,"$3,275,286,217 ",3275,"$276,175,114 ","$307,264,920 ","$3,174,381,148 ","$100,890,775 ", $-   ,"$14,293 ","$2,987,825,095 ","$287,446,938 ","$7,038 ","$7,147 ",-0.326363832,-32.63638318,0.063774139,9.96444E-11,48758,-0.586229685,-58.62296848,1.78986E-10,-0.252041787,7.69526E-11,-0.277430028,8.47041E-11,33,0.094671488,"329,625","489,322","$1,215 ","$1,957 ",0.488533067,0.611663818,0.478823741,0.570196688,41,"1,695,015","2,481,629","5,168,631","95,335","85,545"
168,RTC,Family,SQRT(2),Family,9000,sqrt(N),40,22500,620910,"$2,923,661,116 ",2924,"$228,756,929 ","$258,007,050 ","$2,899,543,804 ","$24,110,069 ", $-   ,"$7,244 ","$2,783,373,737 ","$140,283,757 ", $-   ,"$3,622 ",-0.243263111,-24.32631105,0.071641408,8.3205E-11,40714,-0.520393816,-52.0393816,1.77994E-10,-0.246157557,8.4195E-11,-0.271584243,9.28918E-11,33,0.094671488,"370,288","489,322","$1,265 ","$1,957 ",0.490839874,0.611663818,0.481025003,0.570196688,41,"1,695,015","2,481,629","5,168,631","85,101","74,394"
169,RTC,Family,SQRT(2),Family,9000,sqrt(N),45,20000,558707,"$2,638,211,436 ",2638,"$196,154,003 ","$225,428,669 ","$2,633,440,757 ","$4,770,484 ", $-   ,$194 ,"$2,586,781,953 ","$51,429,386 ", $-   ,$97 ,-0.209391788,-20.93917876,0.074848056,7.93688E-11,38837,-0.402794789,-40.27947893,1.52677E-10,-0.241246238,9.14431E-11,-0.266699225,1.01091E-10,32,0.094671488,"386,862","489,322","$1,325 ","$1,957 ",0.492782014,0.611663818,0.482880081,0.570196688,41,"1,695,015","2,481,629","5,168,631","60,199","57,240"
170,RTC,Family,SQRT(2),Family,9000,sqrt(N),50,18000,512527,"$2,410,180,706 ",2410,"$171,568,365 ","$203,464,408 ","$2,407,400,301 ","$2,780,406 ", $-   , $-   ,"$2,395,743,873 ","$14,436,833 ", $-   , $-   ,-0.19531925,-19.53192502,0.076180324,8.10393E-11,39654,-0.325870815,-32.5870815,1.35206E-10,-0.237227708,9.84274E-11,-0.262691319,1.08992E-10,32,0.094671488,"393,748","489,322","$1,377 ","$1,957 ",0.494382576,0.611663818,0.484412783,0.570196688,41,"1,695,015","2,481,629","5,168,631","54,333","51,315"
171,RTC,Family,SQRT(2),Family,9000,sqrt(N),55,16363.63636,446614,"$2,221,503,181 ",2222,"$153,028,067 ","$185,971,721 ","$2,220,215,422 ","$1,287,759 ", $-   , $-   ,"$2,216,041,383 ","$5,461,798 ", $-   , $-   ,-0.184972256,-18.49722564,0.077159889,8.32645E-11,40743,-0.267832649,-26.7832649,1.20564E-10,-0.233852908,1.05268E-10,-0.259307414,1.16726E-10,31,0.094671488,"398,811","489,322","$1,420 ","$1,957 ",0.495734792,0.611663818,0.485714453,0.570196688,41,"1,695,015","2,481,629","5,168,631","43,701","35,555"
172,RTC,Family,SQRT(2),Family,9000,sqrt(N),60,15000,403623,"$2,083,997,404 ",2084,"$144,528,947 ","$175,258,743 ","$2,083,144,617 ","$852,787 ", $-   , $-   ,"$2,080,326,403 ","$3,671,001 ", $-   , $-   ,-0.181614548,-18.1614548,0.077477768,8.71472E-11,42643,-0.238111163,-23.81111634,1.14257E-10,-0.231333107,1.11005E-10,-0.256778061,1.23214E-10,31,0.094671488,"400,454","489,322","$1,450 ","$1,957 ",0.496749268,0.611663818,0.486691988,0.570196688,41,"1,695,015","2,481,629","5,168,631","37,148","30,010"
173,RTC,Family,SQRT(2),Family,9000,sqrt(N),65,13846.15385,384178,"$1,966,840,365 ",1967,"$138,107,958 ","$167,296,430 ","$1,966,239,013 ","$601,352 ", $-   , $-   ,"$1,964,250,764 ","$2,589,600 ", $-   , $-   ,-0.181569621,-18.1569621,0.077482022,9.23154E-11,45172,-0.217356608,-21.73566077,1.10511E-10,-0.229166344,1.16515E-10,-0.254601449,1.29447E-10,31,0.094671488,"400,476","489,322","$1,475 ","$1,957 ",0.49762493,0.611663818,0.48753636,0.570196688,41,"1,695,015","2,481,629","5,168,631","33,639","28,200"
174,RTC,Family,SQRT(2),Family,9000,sqrt(N),70,12857.14286,360631,"$1,863,614,173 ",1864,"$133,843,996 ","$161,365,378 ","$1,863,264,255 ","$349,918 ", $-   , $-   ,"$1,861,692,757 ","$1,921,416 ", $-   , $-   ,-0.181271181,-18.12711805,0.077510275,9.72686E-11,47596,-0.200112601,-20.01126012,1.07379E-10,-0.227244928,1.21938E-10,-0.252669871,1.35581E-10,30,0.094671488,"400,622","489,322","$1,497 ","$1,957 ",0.498404031,0.611663818,0.488288124,0.570196688,41,"1,695,015","2,481,629","5,168,631","30,449","23,280"
175,RTC,Family,SQRT(2),Family,9000,sqrt(N),75,12000,334675,"$1,776,036,722 ",1776,"$130,781,748 ","$155,894,235 ","$1,775,937,005 ","$99,717 ", $-   , $-   ,"$1,774,777,186 ","$1,259,537 ", $-   , $-   ,-0.181271181,-18.12711805,0.077510275,1.02065E-10,49943,-0.187714087,-18.77140875,1.05693E-10,-0.225605369,1.27027E-10,-0.251011968,1.41333E-10,30,0.094671488,"400,622","489,322","$1,516 ","$1,957 ",0.49907077,0.611663818,0.488935227,0.570196688,41,"1,695,015","2,481,629","5,168,631","30,408","22,763"
176,RTC,Family,SQRT(2),Family,9000,sqrt(N),80,11250,312401,"$1,703,362,145 ",1703,"$127,892,706 ","$150,654,902 ","$1,703,343,745 ","$18,400 ", $-   , $-   ,"$1,702,595,604 ","$766,541 ", $-   , $-   ,-0.181271181,-18.12711805,0.077510275,1.0642E-10,52073,-0.17860667,-17.860667,1.04855E-10,-0.224236071,1.31643E-10,-0.249617949,1.46544E-10,30,0.094671488,"400,622","489,322","$1,531 ","$1,957 ",0.499628978,0.611663818,0.489480659,0.570196688,41,"1,695,015","2,481,629","5,168,631","29,798","22,397"
177,RTC,Family,SQRT(2),Family,9000,sqrt(N),85,10588.23529,298590,"$1,639,426,772 ",1639,"$125,080,523 ","$145,705,844 ","$1,639,410,035 ","$16,738 ", $-   , $-   ,"$1,639,073,573 ","$353,200 ", $-   , $-   ,-0.181230336,-18.12303364,0.077514142,1.10545E-10,54092,-0.171264797,-17.12647969,1.04466E-10,-0.223028228,1.3604E-10,-0.248381451,1.51505E-10,30,0.094671488,"400,642","489,322","$1,544 ","$1,957 ",0.500122402,0.611663818,0.489965481,0.570196688,41,"1,695,015","2,481,629","5,168,631","29,353","22,397"
